text,label
"@meerasanyal If any person or community can progress without government policy or vision then U.P. Bihar,Odisha can be never back words.",0
@HahmAino So hard ? Alright.. Do well,0
RT @rhen_021: @deuz24 followback,0
RT @chsubtain: Ù¾Ø§Ú©Ø³ØªØ§Ù Ú©Û Ø®ÙØ§Ù Ù¾ÛØ³Ø§ ÙÛÙÛ ÙØ§ÙÙÚºÚ©Ù ÙÙÛ Ú©Û Ú©Ú¾Ø§ÙÛ Ù¾ÚÚ¾Û Ú¯Û Ø§ÙØ´Ø§ Ø§ÙÙÛØ´ÛØ± Ø¨Ø³ Ø´ÛØ±#BigRoarForNS,0
Australian prime minister vows to do everything he 'reasonably can' to repair relationship with Indonesia - @AP,0
"RT @airvistara: Introducing #SummerSpecialFares. Get flat 20% off on domestic flights. Come, fly the new feeling.     https://t.co/eXh9iFbwâ¦",0
RT @RelatableQuote: 20 years later......#Rascals20th http://t.co/dOWWzoibsp,0
RT @guardian: Blade Runner sequel confirmed with Harrison Ford returning http://t.co/DXCc8bBHna,0
7th graders at the fair http://t.co/1uWA9to57v,0
"@llxcia @Ashhlieee_ @kassylorraineOG we will all share him , because sharing is caring and i care for each and one of you guysâ¤ï¸",0
RT @SixSecondCover: Her voice ,0
Helal rÄ±za sen guldur yuzumuzu kocum,0
@PhxebeLxo @Barbaraaaa09 :D yun oh! http://t.co/X65O9znDg5,0
@madisonstutmann sounds like you need a man,0
@Lianata_Arevir oh shit lol,0
@OG_AlienPuss dat form doe,0
"RT @SincerelyTumblr: College is a constant battle of should I work out, eat, study, socialize, or cry.",0
"RT @UTPadres: Padres GM AJ Preller on reuniting Moises Alou and Mark Prior: ""Hopefully ... no Bartman flashbacks."" http://t.co/gaqJiZBq4w",0
Have a goal and never take your eyes off it,0
RT @MHWitchfinder: @HollyRFisher One more time for the slow lefties 'Vive la diffÃ©rence!' http://t.co/zetpqFKYAf Please follow and RT  httpâ¦,0
"@CalicoCruiser Sigh. Actually it is. So, if it helps you're reacting normally.",0
"""@Derpey: can 2014 be the year that my life falls into place that would be great thanks""",0
Eeeey I'm finally catching up with the 100 yay to me !!!,0
"RT @cool_bugs: I'm waking up I feel it in my bones, enough to make my systems blow. Welcome to the new age.",0
RT @beat_service: Thank you @arminvanbuuren for the world premiere on @asot  :) Here's timeless 'Cafe Del Mar' in 2015 https://t.co/rNNZME9â¦,0
Parks and Recreation - April and Andy (Behind The Scenes) crying ,0
...when you go get a Papa Murphy's take-n-bake and then realize you don't have a pizza cutter. #fail,0
"RT @WhaleyOtter: @bankersdidit @unclebuckqpr Crazy Scotsman goes to Dr. in see through kilt. ""I suspected u were crazy - but now I can cleaâ¦",0
So I got told at my doctors appointment I have high blood pressure and I'm obese :(,0
RT @Vandalyzm: Young lady called into the station today to tell the whole story. Basically confirming that him stealing the cigar was falseâ¦,0
@bri_yabishhh no problem nigga,0
RT @cookiesftniall: Rt for an honest indirect Free bc I'm bored afffff ,0
RT @1DJournal_fr: Someone is back ;) http://t.co/JbzrNNIHjI,0
"RT @MUSCSA: Full speed ahead, Barcelona! On this day in 1999, goals from Keane, Yorke and Cole against Juventus sent #mufc throâ¦ http://t.câ¦",0
RT @AOL: How to tell if someone's lying to you: http://t.co/9nvoH6X5pL http://t.co/E81dcWQ1gu,0
RT @AdoreeKnows: @alfreeezy_ @suaveeebriii true lol,0
"@martinluff wow! I have never seen that, care to share some pics? #chch",0
@Sandykaii @Subarsoum158 laa enteh neseeteh wala shu? E7na el shameyeen Ew enteh el masriya,0
Via @BBCNews  - âNo more room serviceâ as Jeremy the koala returns to the wild http://t.co/zE44hr1qY8,0
"Watching @Wimbledon tonight, and @milosraonic is like an ace machine! Go @NickKyrgios you can do this!",0
"Took a nap earlier as a joke. Turns out, I slept for an hour and a half.",0
RT @ombziall: hi @JaiBrooks1 ! ilycould you please click on this link -&gt; https://t.co/w9odeZi26f and finally follow me ? â§*ï½¥#MoodSwingsMâ¦,0
Everything has changed,0
@BBallLova14 You got 17 job maaan ( in my best daman wayans voice ) Ok happy 4 u just keep me posted . Wanting to see flash on the field!,0
@supplisounds â,0
oh what in the christ are you DOING Valve http://t.co/2x6HV2lGrN,0
RT @b6421: â« shine bright like a diamond â« (at @BurgerKing) http://t.co/yyZ5HCqb5a,0
@danloving 0% for the Tribe at 2.5 games back? Odd.,0
@rayycheell I will if I get the job :) lol,0
RT @demonjate: Yung akala mong kakampi mo yun sya pa yung maninira sayo,0
@chel_c_cam Bible is the only thing I read. Everything else is full of sin.,0
http://t.co/MCxI2atDJm GREAT combo pricing! http://t.co/X8utkefLPv,0
You never let me go. Through it all. #iLovetheLord,0
@kawaja @r1chardj0n3s we get through about 250GB a month because we stream all the tele and music plus PS and steam game downloads,0
Looking for a new shampoo? SpaceNK in Scarsdale carries a new line of hair care products that are to die for! Try... http://fb.me/YxrFTfqY,0
Why do I always end up crying on my birthday?It's not even 8 yet...Smh.,0
@Ron_Mexiico LOL,0
@The7Line and in the Wild Card lead! http://t.co/e7fCLsOXRn,0
The @warriors gave The Bay A Game On 420 Thank You @StephenCurry30 @Money23Green @andrewbogut @KlayThompson And All@KTVU @AmberKTVU,0
do we live too die ?,0
@stooby_do The tribe has spoken.,0
Aye I got my license test at 7 am tomorrow frick yeah,0
Putain mÃªme Sabine elle respecte pas Monique,0
"RT @MacFarlaneNews: US Justice Dept gave Baltimore $10 million in 2010 - to help agency hire 50 additional officers, better prepare for emeâ¦",0
@QuickWithSteel thanks Tyler! Happy Holidays to you too!,0
@LaFemme996 @its_demiXO notorious reputation that friendly thing,0
@KellyAlinesk_ can u please give me a shoutout,0
RT @teenageproverb: Nabigyan na ng chance si Manolo! Hmmmm.,0
"""I say how jolly cracker to have the upper hand"" #mkr",0
utha le re deva,0
Yas queen. Inspired by @anderschri5' dinner last week. #stuffedcapsicim #haloumiallthethings https://t.co/u6mumXiqdi,0
Disfrute engaÃ±arte (8),0
@AbooGahl greatâ¦ lay them on me,0
@markyftw public figure? :) http://t.co/4A6IrH5dPi,0
@RannvijaySingha in Japan ? Until when ?Enjoy the beautiful Cherry blossoms. You are right on time for it.,0
Pagkain. Dahilan kung bakit nauubos ang pera mo!,0
@akaESPANTO ako diiiinnn! haha.,0
RT @SORRYNOTSOORRY: CANNOT EXPRESS HOW MUCH I WANT 2 BE IN A BIKINI ON A BEACH RIGHT NOW,0
RT @ETLifeandStyle: The last picture of Paul Walker taken minutes before his death in a car crash. #RIPPaulWalker http://t.co/T4RWYWcZRL hâ¦,0
Yey lamang na ang talk n text ug 3 pts,0
I appear to have been on Twitter longer than 99.8% of all other Twitter users and to have wasted Â± 166 hours of valuable time @gl_twop_1000,0
thanks for the new nickname linkedin http://t.co/6FFWIgKIft,0
What is up with Malayan airplanes always getting in trouble? :( #MH17,0
@REEHEON97 ikko ikko ,0
Makikireunion laturrr hahahahaha,0
"RT @Fox411: Jim Lange, 'The Dating Game' host, dies at 81 http://t.co/Q5tBQECKqe",0
"RT @countonmikey_: ""@WalMeloTV: Deez nuts LMAO RT @iHoopJoey @WalMeloTV what's deez ",0
RT @CuteEmergency: Saying goodbye to dogs is the hardest thing ever http://t.co/JhBmHRcI64,0
RT @PositiveMinds__: Be who you are and say what you feel because those who mind don't matter and those who matter don't mind.,0
RT @Dory: Don't say anything just rt https://t.co/fGJa7U0NYA,0
@chasrmartin @ExplainTech lawl. Facebook.,0
"thall shall not kill, but when guys in badges do it after someone  surrendered theyre still wanting to go forward by working with the devil",0
"I hate the word ""prescription"" I didn't think it was possible to hate a word.",0
This why I don't go to certain bars drunk people starting fights over nothing it's like damn high school kids!!!!,0
@Bonang_Woo happy birthday mas Bon.wish u all the best n success...,0
RT @Sher_FIR: ,0
Danny's girlfriend hates me,0
It sucks that we only hung out now. But I'm thankful for the minutes we spent together. Ingat! I willâ¦ http://t.co/Omy476t4RL,0
"I get all ""in vino veritas"" when I drink wine. *shakes fist at wine glass* I also go all ""George Bernard Shaw"" with stage directions.",0
RT @Ristolable: I don't understand anything but I have a strong opinion about everything!,0
"RT @TeamNiceGuy: If someone ever said, ""It's not you, it's me"" while breaking up with me, I would probably laugh in their face.",0
"Walang gamit calcu ko ngayong sem, puros nalang ako minor subs. Yahooo!!",0
"@pilotlars @jamesaydelott Well, Christmas Day we are going to get a bit of both!! Although it will be windy too :-)",0
Koi Rahul Gandhi ko #OLXpeBechDe,0
Traveling day! I'm beat,0
"looks better than tastes. suppoaed to be ribeye, tasted like dry old meat",0
I want ta hear jokes!!,0
anybody gonna be out on the river? ,0
thatmegahoundoomthatmegahoundoomthatmegahoundoomthatmegahoundoomthatmegahoundoomthatmegahoundoomthatmegahoundoomthatmegahoundoomthatmegaho--,0
RT @Cherduiz: Las mejores personas son las que veÃ­an Malcolm in the middle.,0
RT @Radio1Direction: True#BestFanArmy #Directioners #iHeartAwards #KCA #Vote1DUK http://t.co/B1xsH4liuF,0
"@Kanglebday I'll bring the belt for whoever is keeping it warm for me. I didn't draft my own team last year, btw. So there's an asterisk.",0
RT @ithinkthatway: I hate getting out of my warm bed on cold mornings.,0
"@kxtradio Happy holidays! Any chance you could get The Waitresses ""Christmas Wrapping"" into the mix?",0
@girlideas @amaniedessoukie @ayaeldiwany ,0
@CharlotteLe_C we're legends ,0
I need a new layout,0
RT @MindBlowing: People who stay up later at night are likely to be more intelligent than those who go to bed early.,0
"@aSiaNxKiD @beiberholee69 Also the actual argument was whether or not time introduced a change in a system's overall energy, physically",0
RT @MibachKTVU: #49ers on the move! Team buses rolling to airport right now! @ktvu http://t.co/7MjiHVHYrl,0
kakadisappoint man ng anime na to! #toradora,0
RT @big_ben_clock: BONG,0
His wife then wanted something else so I gave him back his phone and he saw what I saw and it was HELLA UNCOMFORTABLE.,0
"@Mehmal Peshawar, Lahore, Islamabad....",0
Misunderstood,0
"""Wanksta"" just came up on my shuffle. Yes, 50 cent. No words can explain the actions of young Michael.",0
Mental illness and the murky antipsychotics  frighten meRT @ninactan: @sbmomma absolutely! I was a registered nurse ... http://t.co/wka4wtB7,0
"@jusraff okay, let's talk about Ty then.",0
@monnypearls_ wagbayi. ma pe rara o,0
Joining Twitter on the 4th of July!!!! Fireworks.,0
"@RollMe_one @tyagiG do not see it, do not see it, do not see it. (I haven't seen it)",0
@schrillmann Das ist doch GROÃER Unfug! :),0
RT @WORIDSTARHlPHOP: In tears ,0
"@samskiess @Tinoninoo Con la toalla, con sus venas.",0
"@ErikaUzho Jajajaja si hombre, eso es que me echas de menos",0
"RT @NiallOfficial: If your walking around augusta , don't step on the pine leaves, slippy as hell Hahahaha! #redfaced !",0
Roro has changed Chris for the better ,0
RT @laurenichka: LIFE ALERT!!!!!!!!! IT'S STARTED!!!!!! @RuPaulsDragRace HAS REVEALED THEIR 1ST QUEEN ON FB!!!!! HELP!!!!!,0
RT @RollTheDice_2: They my favorite group,0
@drhensjog a thousand eagle beaks. http://t.co/V6ao6L0fcK,0
@karenprincezz93 i bet more that .60 but not more than 2.50 but you can't be scared. Every slot gotta give in. I'll be down 25 dollars,0
Healthiness is one of the most important blessings ,0
Please Donate to our campaign to raise money for Season 2 of the Podcast!Lot of great rewards.Look out for a new one. http://t.co/py7GrqRfjl,0
Congrats on the W @OSUWBB! Take it all the way!,0
We out here eating leftovers ,0
"My God, how clichÃ© can @NancyGraceHLN get about Pro Wrestling. Mediocre view",0
Adobe DNG converter FTW!,0
"Did you register yet, @veganstraightedge? I'm waiting until you do.",0
I recommend Thor: The Dark World. Definitely.,0
@le_fujii @___grims fuji you fagget not everything has to be about you ugh *hair flip*,0
@papajerms seryoso ka ba omg kiligz HAHAHAHAHA,0
Lead me home.,0
"Best place for school closing information is your favorite local news station, such as @kfor @koconews @NEWS9 @OKCFOX @NewsOK #okwx",0
YOSH! did my speech! and it was kinda good!! got a nice feedback :),0
RT @rapplerdotcom: Demi Lovato on PH: 'Everybody always makes me feel welcome here' http://t.co/HbgU4g59Vy #DemiWorldTourMNL tonight! http:â¦,0
Sunflowers!! http://t.co/fRdU0hcm,0
@SarahBrown1984 is there a drinking game? give me it,0
@benmckee14 RHHS won the Region again this year. Two firsts and a tie for first the last three years.,0
@meowhsiao å¤§æº«é¦¨,0
@alitinwondrland Yes. Look at how dark I am. And look at Alec struggling to keep his enormous and heavy head from falling.,0
RT @KeshaRose: i'm so into this http://t.co/Tqp0uB4dIW,0
so its probably best if I dont wear my faded snapback to the airport,0
"RT @leechalmers: Guys, FFS, stop shooting people who disagree with you or are from a different religion.  http://t.co/spq64nc3pQ We must beâ¦",0
"@AnthonyCallea What others are saying, or charm a stranger to pay you a dinner ;-)",0
"RT @808s_n_cupcakes: ?_? RT @MyTweetsRealAF: Y'all realize ""chivalry"" died with feminism. This is an undeniable fact.""",0
RT @MattRodger: Jazz hands when they got a Snausage  #ThingsDogsWouldTotallyDoIfTheyHadHands,0
@sharonstate and dex forray,0
RT @CDuncanDonuts: @ my GPASay Somethin I'm Giving Up On You,0
"My apologies if people don't want to hear about this, but I'm kind of flabbergasted. My last four books crazily outsell the first 20.",0
Fish Lake Road. #NoFilter https://t.co/mHEheiGFQl,0
@Katieschug @PaulPonterio uh oh,0
"Before today, I never knew that ""doughnut burgers"" existed....and now I want one. Don't tell my gym instructor!!",0
RT @kairadiktus: loka2 ka! malamng kahit sino hindi makakatulog pag walng hangin hahaha sarap mapunta sa mental pag ikaw kausap ,0
"Soooooo, I have lost our marriage license",0
RT @consuelopolio: How do people not like peeps?! That's what I look forward to on Easter.,0
Prueba tu suerte y podrÃ¡s ganar billetes de aviÃ³n y mÃ¡s regalos! #AFgame http://t.co/np610stoLH http://t.co/rwNCkrDCRp,0
Happy bae day barbie looking Joohyun! â¤ #HappyBAEdayIRENE http://t.co/Y6tdIFNJLp,0
RT @imhanselbiscuit: Current mood ,0
how can i talk w you â talking to me for example http://t.co/F5xt3RYDE2,0
@BethanyMota sometimes I miss you so much I can't explain ,0
RT @BethanyMota: so glad you guys are enjoying the video! I'm gonna get ready for bed now because it's 30 minutes past midnight ,0
wondering if beth sees in me on her tl ,0
@megandwalls hi ,0
I work Sunday I should just kms now,0
RT @Real_Liam_Payne: I need to sleep sooooo bad,0
@rogeraberg @frisyren - ngn pÃ¥ http://t.co/5I8aFqDXH5 har klantat sigâ¦ just so u knowâ¦ http://t.co/LOz0tSgddZ,0
"âI want for all of Africa to have clean drinking water,â says Ryan. Ryanâs dream: for all of Africa to have clean water",0
"Love is meant to evoke some energies within you that stay dormant otherwise. The selflessness, the patience, the lessons and understanding.",0
@Danielleri @ellaguro lol I was too anxious too even watch,0
@toby_etc @tmurphyNZH I thought that was One News?,0
@phishatMSG was that one of the hidden tracks if you left the cd play for a long time? Those were sweet lil nuggets of 90s technology,0
Nice moon in Delhi taken by @KishoreBhargava http://t.co/2WODYDw2OS,0
"@justinbieber ME ABURRISTE WEON, NUNCA MIRAI LAS WEAS QUE TE MANDO:'(",0
Jo ho ga dekhi jae gi,0
sometimes I forget that camila's name isn't actually camila,0
Spending time with your girl more important than hanging with the boys,0
@BelleduBrighton Have you friend Nerium AD? Amazing new skincare products. Love it!!! http://t.co/qTb4RGXkLc,0
RT @nikestore: Power that commands attention. The Jadeveon Clowney @HoustonTexans NFL Game Jersey http://t.co/NDVSDuw0vQ http://t.co/aAP3uPâ¦,0
@Scott8567 You tell me.,0
HIS CAR HAHAHAHAHA #ShadesofRay,0
@Zefoh ok sorry just got mad :|,0
